Species,Number,Detector.ID,Date,Time,Latitude,Longitude
Pipistrellus pygmaeus,1,A2,12/09/2018,23:21:49,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,12/09/2018,23:22:23,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,12/09/2018,23:22:44,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,12/09/2018,23:22:48,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,12/09/2018,23:23:23,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,12/09/2018,23:23:30,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,12/09/2018,23:24:13,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,12/09/2018,23:25:08,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,12/09/2018,23:26:17,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,12/09/2018,23:27:07,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,12/09/2018,23:27:54,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,12/09/2018,23:28:13,55.01658333,-5.008966667
Pipistrellus pipistrellus,1,A2,12/09/2018,23:42:21,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,13/09/2018,22:07:04,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,13/09/2018,22:31:54,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,13/09/2018,22:33:29,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,13/09/2018,22:33:35,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,13/09/2018,22:35:56,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,13/09/2018,22:38:05,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,13/09/2018,22:39:16,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,13/09/2018,22:39:49,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,13/09/2018,22:45:40,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,13/09/2018,22:57:37,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,13/09/2018,23:00:38,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,13/09/2018,23:00:45,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,13/09/2018,23:07:04,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,13/09/2018,23:12:44,55.01658333,-5.008966667
Nyctalus spp.,1,A2,15/09/2018,03:53:35,55.01658333,-5.008966667
Pipistrellus pipistrellus,1,A2,14/09/2018,22:27:03,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,14/09/2018,22:50:23,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,14/09/2018,23:07:01,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,14/09/2018,23:12:52,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,17/09/2018,00:02:46,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,17/09/2018,05:54:07,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,16/09/2018,22:45:21,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,16/09/2018,22:50:09,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,16/09/2018,23:06:38,55.01658333,-5.008966667
Pipistrellus pipistrellus,1,A2,16/09/2018,23:26:07,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,16/09/2018,23:32:31,55.01658333,-5.008966667
Pipistrellus pygmaeus,1,A2,16/09/2018,23:51:49,55.01658333,-5.008966667
Nyctalus spp.,1,A5,07/07/2018,00:11:41,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,00:12:01,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,00:12:06,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,00:12:17,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,07/07/2018,00:24:33,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,07/07/2018,00:26:20,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,07/07/2018,00:26:35,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,07/07/2018,00:26:38,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,07/07/2018,00:26:43,55.01835,-4.99125
Nyctalus leisleri,1,A5,07/07/2018,00:28:57,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,00:29:34,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,00:32:25,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,00:46:25,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,00:46:39,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,00:47:29,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,00:50:03,55.01835,-4.99125
Nyctalus leisleri,1,A5,07/07/2018,00:50:09,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,07/07/2018,00:51:17,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,07/07/2018,00:54:21,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,01:19:10,55.01835,-4.99125
Nyctalus leisleri,1,A5,07/07/2018,01:31:56,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,01:32:09,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,01:46:14,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,01:52:16,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,01:58:11,55.01835,-4.99125
Nyctalus leisleri,1,A5,07/07/2018,02:00:39,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,02:19:43,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,02:27:36,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,02:32:39,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,02:42:59,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,02:46:53,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,02:48:52,55.01835,-4.99125
Nyctalus leisleri,1,A5,07/07/2018,02:51:30,55.01835,-4.99125
Nyctalus leisleri,1,A5,07/07/2018,02:51:37,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,02:51:48,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,02:53:43,55.01835,-4.99125
Nyctalus leisleri,1,A5,07/07/2018,02:53:47,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,02:58:58,55.01835,-4.99125
Nyctalus leisleri,1,A5,07/07/2018,03:02:43,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,03:03:08,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,03:19:07,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,03:19:28,55.01835,-4.99125
Nyctalus leisleri,1,A5,07/07/2018,03:20:42,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,03:22:09,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,03:29:05,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,03:34:38,55.01835,-4.99125
Nyctalus noctula,1,A5,06/07/2018,23:03:28,55.01835,-4.99125
Nyctalus spp.,1,A5,06/07/2018,23:12:03,55.01835,-4.99125
Nyctalus spp.,1,A5,06/07/2018,23:26:28,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,00:00:03,55.01835,-4.99125
Nyctalus noctula,1,A5,08/07/2018,00:00:28,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,00:26:52,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,00:27:02,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,08/07/2018,00:29:41,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,00:54:00,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,00:54:02,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,08/07/2018,00:54:02,55.01835,-4.99125
Myotis spp.,1,A5,08/07/2018,00:54:57,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,01:02:00,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,01:27:07,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,01:27:12,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,08/07/2018,02:03:49,55.01835,-4.99125
Pipistrellus pipistrellus,1,A5,08/07/2018,02:05:05,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,08/07/2018,02:21:50,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,02:39:27,55.01835,-4.99125
Nyctalus noctula,1,A5,08/07/2018,02:39:32,55.01835,-4.99125
Nyctalus noctula,1,A5,08/07/2018,02:45:06,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,02:53:13,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,03:03:13,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,03:08:00,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,03:15:29,55.01835,-4.99125
Nyctalus leisleri,1,A5,08/07/2018,03:29:56,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,03:30:00,55.01835,-4.99125
Nyctalus leisleri,1,A5,08/07/2018,03:30:04,55.01835,-4.99125
Nyctalus noctula,1,A5,08/07/2018,03:30:45,55.01835,-4.99125
Nyctalus noctula,1,A5,08/07/2018,03:37:05,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,03:37:25,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,03:37:51,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,03:42:30,55.01835,-4.99125
Nyctalus noctula,1,A5,08/07/2018,03:43:02,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,07/07/2018,22:58:52,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,07/07/2018,22:58:57,55.01835,-4.99125
Nyctalus leisleri,1,A5,07/07/2018,23:14:48,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,23:16:21,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,23:16:24,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,23:16:44,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,23:16:49,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,23:17:03,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,23:39:31,55.01835,-4.99125
Nyctalus leisleri,1,A5,07/07/2018,23:53:36,55.01835,-4.99125
Nyctalus spp.,1,A5,07/07/2018,23:53:44,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,23:54:12,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,23:55:10,55.01835,-4.99125
Nyctalus noctula,1,A5,07/07/2018,23:57:30,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,09/07/2018,01:20:30,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,09/07/2018,01:20:42,55.01835,-4.99125
Nyctalus spp.,1,A5,09/07/2018,01:27:34,55.01835,-4.99125
Nyctalus spp.,1,A5,09/07/2018,01:30:43,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,09/07/2018,01:37:38,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,09/07/2018,02:06:47,55.01835,-4.99125
Nyctalus spp.,1,A5,09/07/2018,02:35:18,55.01835,-4.99125
Nyctalus spp.,1,A5,09/07/2018,02:49:29,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,09/07/2018,02:52:47,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,09/07/2018,02:55:58,55.01835,-4.99125
Nyctalus spp.,1,A5,09/07/2018,02:59:07,55.01835,-4.99125
Nyctalus spp.,1,A5,09/07/2018,03:07:22,55.01835,-4.99125
Nyctalus spp.,1,A5,09/07/2018,03:10:00,55.01835,-4.99125
Nyctalus noctula,1,A5,09/07/2018,03:10:05,55.01835,-4.99125
Nyctalus spp.,1,A5,09/07/2018,03:19:20,55.01835,-4.99125
Nyctalus spp.,1,A5,09/07/2018,03:21:11,55.01835,-4.99125
Nyctalus spp.,1,A5,09/07/2018,03:32:28,55.01835,-4.99125
Nyctalus noctula,1,A5,09/07/2018,03:42:21,55.01835,-4.99125
Nyctalus noctula,1,A5,09/07/2018,04:02:38,55.01835,-4.99125
Nyctalus spp.,1,A5,08/07/2018,23:13:14,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,08/07/2018,23:29:13,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,08/07/2018,23:29:23,55.01835,-4.99125
Nyctalus noctula,1,A5,10/07/2018,00:08:58,55.01835,-4.99125
Nyctalus spp.,1,A5,10/07/2018,00:52:39,55.01835,-4.99125
Nyctalus spp.,1,A5,10/07/2018,01:29:28,55.01835,-4.99125
Nyctalus spp.,1,A5,10/07/2018,01:30:22,55.01835,-4.99125
Nyctalus spp.,1,A5,10/07/2018,01:50:41,55.01835,-4.99125
Nyctalus spp.,1,A5,10/07/2018,01:50:44,55.01835,-4.99125
Nyctalus spp.,1,A5,10/07/2018,01:53:18,55.01835,-4.99125
Nyctalus spp.,1,A5,10/07/2018,02:03:02,55.01835,-4.99125
Nyctalus spp.,1,A5,10/07/2018,02:29:00,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,10/07/2018,02:48:15,55.01835,-4.99125
Nyctalus spp.,1,A5,10/07/2018,02:54:24,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,10/07/2018,03:07:04,55.01835,-4.99125
Nyctalus noctula,1,A5,10/07/2018,03:50:54,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,10/07/2018,03:58:43,55.01835,-4.99125
Nyctalus noctula,1,A5,10/07/2018,04:00:13,55.01835,-4.99125
Nyctalus spp.,1,A5,10/07/2018,04:00:18,55.01835,-4.99125
Nyctalus spp.,1,A5,10/07/2018,04:03:54,55.01835,-4.99125
Pipistrellus pipistrellus,1,A5,11/07/2018,00:04:57,55.01835,-4.99125
Nyctalus noctula,1,A5,11/07/2018,00:07:17,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,00:14:42,55.01835,-4.99125
Nyctalus noctula,1,A5,11/07/2018,00:19:28,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,00:23:02,55.01835,-4.99125
Nyctalus noctula,1,A5,11/07/2018,00:30:39,55.01835,-4.99125
Nyctalus noctula,1,A5,11/07/2018,00:30:44,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,00:33:30,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,00:33:33,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,00:33:37,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,00:33:40,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,00:33:43,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,00:33:58,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,00:34:30,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,00:38:05,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,00:38:08,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,00:38:12,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,00:39:40,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,00:51:02,55.01835,-4.99125
Nyctalus noctula,1,A5,11/07/2018,00:54:25,55.01835,-4.99125
Nyctalus noctula,1,A5,11/07/2018,00:58:13,55.01835,-4.99125
Nyctalus noctula,1,A5,11/07/2018,00:58:17,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,01:11:10,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,01:15:03,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,01:24:49,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,01:25:02,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,01:25:41,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,01:25:45,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,01:27:48,55.01835,-4.99125
Nyctalus noctula,1,A5,11/07/2018,02:08:34,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,02:14:37,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,02:35:39,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,02:35:45,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,02:36:38,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,02:44:17,55.01835,-4.99125
Nyctalus noctula,1,A5,11/07/2018,02:44:26,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,02:44:38,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,02:44:48,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,02:44:53,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,02:44:56,55.01835,-4.99125
Nyctalus noctula,1,A5,11/07/2018,02:45:00,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,11/07/2018,02:48:23,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,02:52:46,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,02:57:21,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,02:57:42,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,02:58:06,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,02:59:38,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,02:59:43,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,03:30:22,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,03:34:05,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,10/07/2018,23:08:55,55.01835,-4.99125
Nyctalus spp.,1,A5,10/07/2018,23:13:10,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,10/07/2018,23:20:34,55.01835,-4.99125
Nyctalus spp.,1,A5,10/07/2018,23:27:51,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,10/07/2018,23:54:00,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,10/07/2018,23:54:43,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,10/07/2018,23:54:58,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,10/07/2018,23:55:13,55.01835,-4.99125
Nyctalus noctula,1,A5,12/07/2018,00:14:01,55.01835,-4.99125
Nyctalus spp.,1,A5,12/07/2018,00:15:38,55.01835,-4.99125
Nyctalus spp.,1,A5,12/07/2018,00:17:21,55.01835,-4.99125
Nyctalus spp.,1,A5,12/07/2018,00:17:55,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,12/07/2018,03:01:38,55.01835,-4.99125
Nyctalus noctula,1,A5,12/07/2018,03:35:04,55.01835,-4.99125
Nyctalus spp.,1,A5,12/07/2018,03:46:48,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,12/07/2018,03:59:15,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,23:48:30,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,23:48:33,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,23:49:01,55.01835,-4.99125
Nyctalus spp.,1,A5,11/07/2018,23:50:53,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,13/07/2018,00:10:40,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,13/07/2018,00:25:41,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,00:51:05,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,13/07/2018,01:53:28,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,13/07/2018,02:41:19,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,02:45:47,55.01835,-4.99125
Nyctalus noctula,1,A5,13/07/2018,03:00:10,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,03:08:12,55.01835,-4.99125
Nyctalus leisleri,1,A5,13/07/2018,03:08:16,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,03:08:22,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,03:11:03,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,03:12:26,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,03:24:36,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,03:51:00,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,03:58:12,55.01835,-4.99125
Nyctalus noctula,1,A5,13/07/2018,04:00:09,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,13/07/2018,04:04:48,55.01835,-4.99125
Nyctalus noctula,1,A5,13/07/2018,04:12:16,55.01835,-4.99125
Nyctalus noctula,1,A5,12/07/2018,23:13:52,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,00:00:57,55.01835,-4.99125
Pipistrellus pipistrellus,1,A5,14/07/2018,00:01:13,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,00:01:21,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,14/07/2018,00:07:57,55.01835,-4.99125
Nyctalus noctula,1,A5,14/07/2018,00:09:47,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,00:19:12,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,00:20:19,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,00:20:48,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,00:27:06,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,14/07/2018,00:30:16,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,14/07/2018,00:57:21,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:21:22,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:31:53,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:31:56,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:46:55,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:47:07,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:50:03,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:52:45,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:52:56,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:55:23,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:55:33,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:55:40,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:55:48,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:55:54,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:58:17,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:58:32,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:58:37,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,01:59:58,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,02:00:15,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,14/07/2018,02:01:04,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,14/07/2018,02:01:07,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,14/07/2018,02:01:10,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,14/07/2018,02:01:19,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,02:03:30,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,02:03:47,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,02:04:11,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,02:09:09,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,02:09:21,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,14/07/2018,02:24:19,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,03:15:01,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,03:21:44,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,13/07/2018,23:01:36,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,23:10:23,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,23:13:17,55.01835,-4.99125
Pipistrellus pipistrellus,1,A5,13/07/2018,23:14:12,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,13/07/2018,23:14:12,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,23:14:28,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,23:14:32,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,23:15:49,55.01835,-4.99125
Nyctalus noctula,1,A5,13/07/2018,23:20:37,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,23:25:41,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,23:26:55,55.01835,-4.99125
Nyctalus leisleri,1,A5,13/07/2018,23:30:39,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,23:31:27,55.01835,-4.99125
Nyctalus noctula,1,A5,13/07/2018,23:39:47,55.01835,-4.99125
Nyctalus noctula,1,A5,13/07/2018,23:40:12,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,23:45:22,55.01835,-4.99125
Nyctalus noctula,1,A5,13/07/2018,23:45:26,55.01835,-4.99125
Nyctalus noctula,1,A5,13/07/2018,23:47:02,55.01835,-4.99125
Nyctalus noctula,1,A5,13/07/2018,23:47:38,55.01835,-4.99125
Nyctalus noctula,1,A5,13/07/2018,23:48:01,55.01835,-4.99125
Nyctalus noctula,1,A5,13/07/2018,23:48:42,55.01835,-4.99125
Nyctalus noctula,1,A5,13/07/2018,23:49:20,55.01835,-4.99125
Nyctalus spp.,1,A5,13/07/2018,23:49:50,55.01835,-4.99125
Nyctalus noctula,1,A5,13/07/2018,23:49:55,55.01835,-4.99125
Nyctalus noctula,1,A5,13/07/2018,23:54:17,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,13/07/2018,23:54:55,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,13/07/2018,23:54:58,55.01835,-4.99125
Nyctalus spp.,1,A5,15/07/2018,01:55:11,55.01835,-4.99125
Nyctalus spp.,1,A5,15/07/2018,02:14:03,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,15/07/2018,02:18:17,55.01835,-4.99125
Pipistrellus pygmaeus,1,A5,15/07/2018,02:37:53,55.01835,-4.99125
Nyctalus spp.,1,A5,15/07/2018,02:42:14,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,22:52:31,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,23:08:05,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,23:37:35,55.01835,-4.99125
Nyctalus noctula,1,A5,14/07/2018,23:55:21,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,23:55:26,55.01835,-4.99125
Nyctalus spp.,1,A5,14/07/2018,23:55:39,55.01835,-4.99125
Nyctalus noctula,1,A5,14/07/2018,23:56:35,55.01835,-4.99125
Nyctalus noctula,1,A5,14/07/2018,23:58:03,55.01835,-4.99125
