Species,Number,Location ID,Date,Time,Latitude,Longitude
Pipistrellus pipistrellus,2,C13,21/08/2018,00:17:36,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,00:17:39,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,00:17:47,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,00:18:28,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,00:25:46,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,00:25:58,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,00:26:03,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,00:28:16,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,00:28:28,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,00:34:22,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,00:35:02,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,00:35:13,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,00:39:35,55.17115,-3.145066667
Nyctalus noctula,1,C13,21/08/2018,00:40:21,55.17115,-3.145066667
Nyctalus noctula,1,C13,21/08/2018,00:40:41,55.17115,-3.145066667
Nyctalus noctula,1,C13,21/08/2018,00:40:49,55.17115,-3.145066667
Nyctalus noctula,1,C13,21/08/2018,00:40:57,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,00:43:14,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,00:43:26,55.17115,-3.145066667
Nyctalus noctula,1,C13,21/08/2018,00:43:26,55.17115,-3.145066667
Nyctalus noctula,1,C13,21/08/2018,00:43:29,55.17115,-3.145066667
Nyctalus noctula,1,C13,21/08/2018,00:43:46,55.17115,-3.145066667
Nyctalus spp.,1,C13,21/08/2018,00:44:05,55.17115,-3.145066667
Nyctalus noctula,1,C13,21/08/2018,00:44:11,55.17115,-3.145066667
Nyctalus noctula,1,C13,21/08/2018,00:44:22,55.17115,-3.145066667
Nyctalus noctula,1,C13,21/08/2018,00:44:28,55.17115,-3.145066667
Nyctalus noctula,1,C13,21/08/2018,00:44:46,55.17115,-3.145066667
Nyctalus noctula,1,C13,21/08/2018,00:45:09,55.17115,-3.145066667
Nyctalus noctula,1,C13,21/08/2018,00:45:39,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,00:53:47,55.17115,-3.145066667
Myotis spp.,1,C13,21/08/2018,00:58:14,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,01:00:07,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,01:00:16,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,01:01:34,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,01:01:37,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:03:14,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,01:05:42,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:06:33,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:06:42,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:07:11,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:07:15,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:07:18,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:07:21,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,01:07:24,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,01:07:49,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:09:05,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:09:10,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:09:18,55.17115,-3.145066667
Nyctalus noctula,1,C13,21/08/2018,01:09:58,55.17115,-3.145066667
Nyctalus noctula,1,C13,21/08/2018,01:10:06,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:17:25,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:17:30,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:17:38,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:22:03,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:22:13,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:22:20,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:22:23,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:22:47,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:24:23,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:26:20,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:26:33,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:26:37,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,01:26:40,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:26:43,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:26:55,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:31:33,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:38:32,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:38:44,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:38:51,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:39:10,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:39:20,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:39:33,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:39:45,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:43:25,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:43:36,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:43:47,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:43:52,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:44:05,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:47:43,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:47:48,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,01:50:24,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,01:50:27,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,01:50:33,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,01:50:40,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,01:50:44,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:59:26,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,01:59:35,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,02:00:04,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,02:00:09,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,02:00:48,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,02:04:46,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,02:05:33,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,02:06:12,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,02:06:39,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,02:07:15,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,21/08/2018,02:08:39,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,02:09:25,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,02:10:32,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,21/08/2018,03:28:23,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,21:20:32,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,21:20:40,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,21:20:44,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,21:20:56,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,21:20:59,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,21:21:11,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:30:45,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:30:50,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:30:58,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:32:23,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:32:29,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:32:34,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:32:39,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:32:51,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:33:09,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:34:52,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:35:00,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:38:55,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:40:33,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:43:06,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:43:10,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:46:11,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:46:26,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:46:40,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,21:48:18,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:49:50,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:51:00,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,21:52:34,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:53:13,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,21:53:25,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,21:53:37,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:55:02,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:55:08,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,21:55:19,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,21:56:13,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:56:36,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:58:00,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:58:17,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:58:28,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,21:58:39,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,21:59:24,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:01:03,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:01:35,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:01:44,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:02:40,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:02:45,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:03:43,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:04:38,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:04:45,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:04:51,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:08:19,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:08:51,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:09:05,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:09:05,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:09:11,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:10:42,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:10:55,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:10:58,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:11:06,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:11:08,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:11:20,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:11:37,55.17115,-3.145066667
Pipistrellus pygmaeus,2,C13,20/08/2018,22:11:41,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:11:48,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:15:05,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:16:21,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:16:25,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:17:25,55.17115,-3.145066667
Pipistrellus pipistrellus,2,C13,20/08/2018,22:17:35,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:17:45,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:18:10,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:18:17,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:21:52,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:22:20,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:23:50,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:24:08,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:24:12,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:25:41,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:25:53,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:26:08,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:26:17,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:26:29,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:26:39,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:26:49,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:26:59,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:27:10,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:27:18,55.17115,-3.145066667
Pipistrellus pipistrellus,2,C13,20/08/2018,22:27:27,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:27:40,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:27:49,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:28:01,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:28:12,55.17115,-3.145066667
Pipistrellus pipistrellus,2,C13,20/08/2018,22:28:52,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:29:25,55.17115,-3.145066667
Pipistrellus pipistrellus,2,C13,20/08/2018,22:29:29,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:29:43,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:29:57,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:30:37,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:30:46,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:31:05,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:31:16,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:31:31,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:31:42,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:35:33,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:35:47,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:35:52,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:36:09,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:37:35,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:37:41,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:38:48,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:39:15,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:45:30,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:45:43,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:45:49,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:47:46,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:48:22,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:48:31,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:48:41,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:49:47,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:49:57,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:50:07,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:54:04,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:54:13,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:54:47,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:55:11,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:55:20,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:57:21,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:57:36,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:58:17,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:58:29,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:58:42,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:59:12,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:59:20,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,22:59:38,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,22:59:38,55.17115,-3.145066667
Pipistrellus pygmaeus,2,C13,20/08/2018,22:59:43,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:00:05,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:00:25,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:00:31,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:00:50,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:01:01,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,23:01:56,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,23:03:49,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:04:10,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:07:50,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:08:09,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:10:23,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,23:12:11,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:13:10,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:13:10,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:13:20,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:13:29,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:13:33,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:13:39,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:13:39,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:13:52,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:13:57,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:14:04,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:14:11,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:14:17,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:14:23,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:14:26,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:14:32,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:16:20,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:17:06,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:17:27,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:17:50,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:17:59,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:18:04,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:18:22,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,23:19:54,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:20:14,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:23:14,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,23:23:35,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:23:55,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,23:24:08,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:25:34,55.17115,-3.145066667
Myotis spp.,1,C13,20/08/2018,23:25:49,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:26:04,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:26:35,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:26:49,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,23:27:00,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:28:41,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:28:57,55.17115,-3.145066667
Nyctalus spp.,1,C13,20/08/2018,23:30:32,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:30:36,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:30:42,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,23:30:47,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,23:30:51,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:30:51,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:30:54,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:30:54,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:31:01,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:31:11,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:31:17,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:31:17,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:31:26,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:32:01,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:36:24,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:36:26,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:36:41,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:37:11,55.17115,-3.145066667
Pipistrellus pipistrellus,2,C13,20/08/2018,23:37:16,55.17115,-3.145066667
Nyctalus noctula,1,C13,20/08/2018,23:37:16,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,23:38:27,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:39:31,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:43:20,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:43:31,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:43:50,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:44:18,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:46:46,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:47:56,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:48:18,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:48:25,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:49:57,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:50:06,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:50:17,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:50:26,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:53:17,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:53:27,55.17115,-3.145066667
Pipistrellus pipistrellus,1,C13,20/08/2018,23:53:31,55.17115,-3.145066667
Pipistrellus pygmaeus,1,C13,20/08/2018,23:53:45,55.17115,-3.145066667
