"","location_name","lat","lon","date","species_tvk","species","passes","percentile","activity_level","pass_definition","detector_make","detector_model","detector_height_m","roost_within_25m","activity_elevated_by_roost","roost_species","linear_feature_adjacent","linear_feature_25m","anthropogenic_feature_adjacent","anthropogenic_feature_25m","temperature_c","rainfall","wind_speed_mph","method_of_classification","analysis_software_used","site_name","reference_range_size","location_filter","date_filter","detector_make_filter","timestamp","DateTime","Night","Month","sunset","sunrise","night_length_hr","night_length_min","post_set_min","pre_rise_min","post_set_hr","pre_rise_hr","post_set_hr_int","pre_rise_hr_int","Spp","lower","upper","passes.per.hour"
"305","d8",55.022133,-6.82135,"2018-08-14","NBNSYS0100004720","Pipistrellus pygmaeus",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-08-14 00:17:14",2018-08-14 00:17:14,2018-08-13,"Aug",2018-08-13 21:08:05,2018-08-14 06:00:55,8.88055555555556,532.833333333333,189.15,343.683333333333,3.1525,5.72805555555556,3,6,"Soprano pipistrelle",22,28,0.23
"306","d10",55.017283,-6.81975,"2018-08-19","NBNSYS0100004720","Pipistrellus pygmaeus",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-08-19 21:27:32",2018-08-19 21:27:32,2018-08-19,"Aug",2018-08-19 20:54:30,2018-08-20 06:12:12,9.295,557.7,33.0333333333333,524.666666666667,0.550555555555556,8.74444444444444,1,9,"Soprano pipistrelle",22,28,0.32
"307","d6",55.0269,-6.821783,"2018-08-19","NBNSYS0100004720","Pipistrellus pygmaeus",17,86,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-08-19 21:47:49",2018-08-19 21:47:49,2018-08-19,"Aug",2018-08-19 20:54:30,2018-08-20 06:12:12,9.295,557.7,53.3166666666667,504.383333333333,0.888611111111111,8.40638888888889,1,8,"Soprano pipistrelle",22,28,1.83
"308","d7",55.024583,-6.821733,"2018-08-19","NBNSYS0100004720","Pipistrellus pygmaeus",11,82,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-08-19 22:03:05",2018-08-19 22:03:05,2018-08-19,"Aug",2018-08-19 20:54:30,2018-08-20 06:12:12,9.295,557.7,68.5833333333333,489.116666666667,1.14305555555556,8.15194444444444,1,8,"Soprano pipistrelle",22,28,1.18
"309","d8",55.022133,-6.82135,"2018-08-19","NBNSYS0100004720","Pipistrellus pygmaeus",6,70,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-08-19 21:53:10",2018-08-19 21:53:10,2018-08-19,"Aug",2018-08-19 20:54:30,2018-08-20 06:12:12,9.295,557.7,58.6666666666667,499.033333333333,0.977777777777778,8.31722222222222,1,8,"Soprano pipistrelle",22,28,0.65
"310","d9",55.01965,-6.82065,"2018-08-19","NBNSYS0100004720","Pipistrellus pygmaeus",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-08-19 22:08:12",2018-08-19 22:08:12,2018-08-19,"Aug",2018-08-19 20:54:30,2018-08-20 06:12:12,9.295,557.7,73.7,484,1.22833333333333,8.06666666666667,1,8,"Soprano pipistrelle",22,28,0.22
"311","d10",55.017283,-6.81975,"2018-08-20","NBNSYS0100004720","Pipistrellus pygmaeus",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-08-20 21:53:35",2018-08-20 21:53:35,2018-08-20,"Aug",2018-08-20 20:52:10,2018-08-21 06:14:05,9.36527777777778,561.916666666667,61.4166666666667,500.5,1.02361111111111,8.34166666666667,1,8,"Soprano pipistrelle",22,28,0.32
"312","d8",55.022133,-6.82135,"2018-08-20","NBNSYS0100004720","Pipistrellus pygmaeus",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-08-20 21:51:48",2018-08-20 21:51:48,2018-08-20,"Aug",2018-08-20 20:52:10,2018-08-21 06:14:05,9.36527777777778,561.916666666667,59.6333333333333,502.283333333333,0.993888888888889,8.37138888888889,1,8,"Soprano pipistrelle",22,28,0.11
"313","d6",55.0269,-6.821783,"2018-08-21","NBNSYS0100004720","Pipistrellus pygmaeus",4,60,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-08-21 01:53:30",2018-08-21 01:53:30,2018-08-20,"Aug",2018-08-20 20:52:10,2018-08-21 06:14:05,9.36527777777778,561.916666666667,301.333333333333,260.583333333333,5.02222222222222,4.34305555555556,5,4,"Soprano pipistrelle",22,28,0.43
"314","d7",55.024583,-6.821733,"2018-08-21","NBNSYS0100004720","Pipistrellus pygmaeus",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-08-21 00:09:48",2018-08-21 00:09:48,2018-08-20,"Aug",2018-08-20 20:52:10,2018-08-21 06:14:05,9.36527777777778,561.916666666667,197.633333333333,364.283333333333,3.29388888888889,6.07138888888889,3,6,"Soprano pipistrelle",22,28,0.21
"315","d9",55.01965,-6.82065,"2018-08-21","NBNSYS0100004720","Pipistrellus pygmaeus",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-08-21 02:38:59",2018-08-21 02:38:59,2018-08-20,"Aug",2018-08-20 20:52:10,2018-08-21 06:14:05,9.36527777777778,561.916666666667,346.816666666667,215.1,5.78027777777778,3.585,6,4,"Soprano pipistrelle",22,28,0.11
"316","d8",55.022133,-6.82135,"2018-08-24","NBNSYS0100004720","Pipistrellus pygmaeus",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-08-24 22:58:59",2018-08-24 22:58:59,2018-08-24,"Aug",2018-08-24 20:42:41,2018-08-25 06:21:36,9.64861111111111,578.916666666667,136.3,442.616666666667,2.27166666666667,7.37694444444444,2,7,"Soprano pipistrelle",22,28,0.1
"317","d10",55.017283,-6.81975,"2018-08-29","NBNSYS0100004720","Pipistrellus pygmaeus",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-08-29 21:19:13",2018-08-29 21:19:13,2018-08-29,"Aug",2018-08-29 20:30:30,2018-08-30 06:30:57,10.0075,600.45,48.7166666666667,551.733333333333,0.811944444444444,9.19555555555556,1,9,"Soprano pipistrelle",22,28,0.1
"318","d6",55.0269,-6.821783,"2018-08-29","NBNSYS0100004720","Pipistrellus pygmaeus",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-08-29 23:39:47",2018-08-29 23:39:47,2018-08-29,"Aug",2018-08-29 20:30:30,2018-08-30 06:30:57,10.0075,600.45,189.283333333333,411.166666666667,3.15472222222222,6.85277777777778,3,7,"Soprano pipistrelle",22,28,0.1
"319","d9",55.01965,-6.82065,"2018-08-29","NBNSYS0100004720","Pipistrellus pygmaeus",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-08-29 22:40:23",2018-08-29 22:40:23,2018-08-29,"Aug",2018-08-29 20:30:30,2018-08-30 06:30:57,10.0075,600.45,129.883333333333,470.566666666667,2.16472222222222,7.84277777777778,2,8,"Soprano pipistrelle",22,28,0.1
"320","d10",55.017283,-6.81975,"2018-09-01","NBNSYS0100004720","Pipistrellus pygmaeus",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-09-01 22:32:41",2018-09-01 22:32:41,2018-09-01,"Sep",2018-09-01 20:23:03,2018-09-02 06:36:33,10.225,613.5,129.633333333333,483.866666666667,2.16055555555556,8.06444444444444,2,8,"Soprano pipistrelle",22,28,0.1
"321","d8",55.022133,-6.82135,"2018-09-01","NBNSYS0100004720","Pipistrellus pygmaeus",5,67,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-09-01 22:38:01",2018-09-01 22:38:01,2018-09-01,"Sep",2018-09-01 20:23:03,2018-09-02 06:36:33,10.225,613.5,134.966666666667,478.533333333333,2.24944444444444,7.97555555555556,2,8,"Soprano pipistrelle",22,28,0.49
"322","d8",55.022133,-6.82135,"2018-09-03","NBNSYS0100004720","Pipistrellus pygmaeus",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-09-03 21:13:37",2018-09-03 21:13:37,2018-09-03,"Sep",2018-09-03 20:18:02,2018-09-04 06:40:16,10.3705555555556,622.233333333333,55.5833333333333,566.65,0.926388888888889,9.44416666666667,1,9,"Soprano pipistrelle",22,28,0.1
"323","d10",55.017283,-6.81975,"2018-09-04","NBNSYS0100004720","Pipistrellus pygmaeus",8,77,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-09-04 21:06:45",2018-09-04 21:06:45,2018-09-04,"Sep",2018-09-04 20:15:30,2018-09-05 06:42:08,10.4438888888889,626.633333333333,51.25,575.383333333333,0.854166666666667,9.58972222222222,1,10,"Soprano pipistrelle",22,28,0.77
"324","d6",55.0269,-6.821783,"2018-09-04","NBNSYS0100004720","Pipistrellus pygmaeus",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-09-04 21:49:46",2018-09-04 21:49:46,2018-09-04,"Sep",2018-09-04 20:15:30,2018-09-05 06:42:08,10.4438888888889,626.633333333333,94.2666666666667,532.366666666667,1.57111111111111,8.87277777777778,2,9,"Soprano pipistrelle",22,28,0.19
"325","d6",55.0269,-6.821783,"2018-09-05","NBNSYS0100004720","Pipistrellus pygmaeus",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-09-05 21:02:12",2018-09-05 21:02:12,2018-09-05,"Sep",2018-09-05 20:12:58,2018-09-06 06:43:59,10.5169444444444,631.016666666667,49.2333333333333,581.783333333333,0.820555555555556,9.69638888888889,1,10,"Soprano pipistrelle",22,28,0.1
"326","d9",55.01965,-6.82065,"2018-09-07","NBNSYS0100004720","Pipistrellus pygmaeus",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-09-07 21:46:23",2018-09-07 21:46:23,2018-09-07,"Sep",2018-09-07 20:07:53,2018-09-08 06:47:42,10.6636111111111,639.816666666667,98.5,541.316666666667,1.64166666666667,9.02194444444445,2,9,"Soprano pipistrelle",22,28,0.09
"327","d10",55.017283,-6.81975,"2018-09-09","NBNSYS0100004720","Pipistrellus pygmaeus",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",213,100,1,"No","2018-09-09 02:48:11",2018-09-09 02:48:11,2018-09-08,"Sep",2018-09-08 20:05:20,2018-09-09 06:49:33,10.7369444444444,644.216666666667,402.85,241.366666666667,6.71416666666667,4.02277777777778,7,4,"Soprano pipistrelle",22,28,0.19
"328","d10",55.017283,-6.81975,"2018-07-19","NBNSYS0000005102","Plecotus auritus",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",22,100,1,"No","2018-07-19 01:55:33",2018-07-19 01:55:33,2018-07-18,"Jul",2018-07-18 21:55:30,2018-07-19 05:15:11,7.32805555555556,439.683333333333,240.05,199.633333333333,4.00083333333333,3.32722222222222,4,3,"Brown long-eared",40,60,0.14
"329","d7",55.024583,-6.821733,"2018-07-30","NBNSYS0000005102","Plecotus auritus",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",22,100,1,"No","2018-07-30 00:33:40",2018-07-30 00:33:40,2018-07-29,"Jul",2018-07-29 21:38:13,2018-07-30 05:33:25,7.92,475.2,175.45,299.75,2.92416666666667,4.99583333333333,3,5,"Brown long-eared",40,60,0.13
"330","d10",55.017283,-6.81975,"2018-08-21","NBNSYS0000005102","Plecotus auritus",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",22,100,1,"No","2018-08-21 03:34:25",2018-08-21 03:34:25,2018-08-20,"Aug",2018-08-20 20:52:10,2018-08-21 06:14:05,9.36527777777778,561.916666666667,402.25,159.666666666667,6.70416666666667,2.66111111111111,7,3,"Brown long-eared",40,60,0.11
"331","d8",55.022133,-6.82135,"2018-09-04","NBNSYS0000005102","Plecotus auritus",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",22,100,1,"No","2018-09-04 02:50:39",2018-09-04 02:50:39,2018-09-03,"Sep",2018-09-03 20:18:02,2018-09-04 06:40:16,10.3705555555556,622.233333333333,392.616666666667,229.616666666667,6.54361111111111,3.82694444444444,7,4,"Brown long-eared",40,60,0.1
